checked_at_utc,store,price,currency,status,url
2026-09-09T16:43:29.970527+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-09T16:43:29.970527+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-09T16:43:29.970527+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-09T20:59:04.810742+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-09T20:59:04.810742+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-09T20:59:04.810742+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-09T20:59:04.810742+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-09T20:59:04.810742+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-09T20:59:04.810742+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-10T04:50:44.515983+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-10T04:50:44.515983+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-10T04:50:44.515983+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-10T04:50:44.515983+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-10T04:50:44.515983+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-10T04:50:44.515983+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-10T11:27:49.403806+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-10T11:27:49.403806+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-10T11:27:49.403806+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-10T11:27:49.403806+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-10T11:27:49.403806+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-10T11:27:49.403806+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-10T16:29:17.211616+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-10T16:29:17.211616+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-10T16:29:17.211616+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-10T16:29:17.211616+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-10T16:29:17.211616+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-10T16:29:17.211616+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-10T20:55:49.092353+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-10T20:55:49.092353+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-10T20:55:49.092353+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-10T20:55:49.092353+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-10T20:55:49.092353+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-10T20:55:49.092353+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-11T04:47:37.280281+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-11T04:47:37.280281+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-11T04:47:37.280281+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-11T04:47:37.280281+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-11T04:47:37.280281+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-11T04:47:37.280281+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-11T11:29:29.011317+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-11T11:29:29.011317+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-11T11:29:29.011317+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-11T11:29:29.011317+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-11T11:29:29.011317+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-11T11:29:29.011317+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-11T16:33:52.187146+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-11T16:33:52.187146+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-11T16:33:52.187146+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-11T16:33:52.187146+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-11T16:33:52.187146+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-11T16:33:52.187146+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-11T21:01:47.719551+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-11T21:01:47.719551+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-11T21:01:47.719551+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-11T21:01:47.719551+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-11T21:01:47.719551+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-11T21:01:47.719551+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-12T04:41:53.086082+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-12T04:41:53.086082+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-12T04:41:53.086082+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-12T04:41:53.086082+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-12T04:41:53.086082+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-12T04:41:53.086082+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-12T10:54:05.220871+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-12T10:54:05.220871+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-12T10:54:05.220871+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-12T10:54:05.220871+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-12T10:54:05.220871+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-12T10:54:05.220871+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-12T15:35:47.671010+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-12T15:35:47.671010+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-12T15:35:47.671010+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-12T15:35:47.671010+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-12T15:35:47.671010+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-12T15:35:47.671010+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-12T20:42:58.684948+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-12T20:42:58.684948+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-12T20:42:58.684948+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-12T20:42:58.684948+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-12T20:42:58.684948+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-12T20:42:58.684948+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-13T04:55:18.942065+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-13T04:55:18.942065+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-13T04:55:18.942065+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-13T04:55:18.942065+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-13T04:55:18.942065+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-13T04:55:18.942065+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-13T11:59:09.081709+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-13T11:59:09.081709+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-13T11:59:09.081709+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-13T11:59:09.081709+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-13T11:59:09.081709+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-13T11:59:09.081709+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-13T16:24:41.749652+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-13T16:24:41.749652+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-13T16:24:41.749652+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-13T16:24:41.749652+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-13T16:24:41.749652+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-13T16:24:41.749652+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-13T20:54:17.612212+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-13T20:54:17.612212+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-13T20:54:17.612212+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-13T20:54:17.612212+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-13T20:54:17.612212+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-13T20:54:17.612212+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-14T05:03:38.720454+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-14T05:03:38.720454+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-14T05:03:38.720454+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-14T05:03:38.720454+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-14T05:03:38.720454+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-14T05:03:38.720454+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-14T12:57:54.491745+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-14T12:57:54.491745+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-14T12:57:54.491745+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-14T12:57:54.491745+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-14T12:57:54.491745+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-14T12:57:54.491745+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-14T21:53:03.550982+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-14T21:53:03.550982+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-14T21:53:03.550982+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-14T21:53:03.550982+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-14T21:53:03.550982+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-14T21:53:03.550982+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-15T05:00:01.566643+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-15T05:00:01.566643+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-15T05:00:01.566643+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-15T05:00:01.566643+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-15T05:00:01.566643+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-15T05:00:01.566643+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-15T11:51:43.126544+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-15T11:51:43.126544+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-15T11:51:43.126544+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-15T11:51:43.126544+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-15T11:51:43.126544+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-15T11:51:43.126544+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-15T17:05:04.593228+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-15T17:05:04.593228+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-15T17:05:04.593228+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-15T17:05:04.593228+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-15T17:05:04.593228+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-15T17:05:04.593228+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-15T21:26:41.367456+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-15T21:26:41.367456+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-15T21:26:41.367456+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-15T21:26:41.367456+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-15T21:26:41.367456+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-09-15T21:26:41.367456+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-09-16T04:55:22.619323+00:00,Pushbikes,409.99,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-09-16T04:55:22.619323+00:00,Evo Cycles,410.0,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-09-16T04:55:22.619323+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-09-16T04:55:22.619323+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-09-16T04:55:22.619323+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
